pointid,Depth,NPP,Wave_exposure,Recreational_fishermen_50km,Coral_area_UFRTM_20km,Deepwater,Marina_slips_25km,SST,Nursery_mangroves,SG_permits_50km,FSA,Total_gravity
270,-2,1001.377747,7.4651589,34217,20955,10328.42676,607,296.02005,1932315.875,34,19260.51172,562
271,-2,983.0339355,7.4911857,34242,20955,10028.42676,607,296.0214539,1923893.875,34,19136.24805,562
272,-2,977.1674194,7.4960165,34242,20955,9928.426758,607,296.0219421,1920816.125,34,19094.82617,562
273,-7,965.7858887,7.5032134,34242,20955,9728.426758,607,296.0228882,1912133.875,34,19011.98438,562
274,-2,1025.676758,7.4358449,34217,20955,10769.84863,607,296.0133972,1950834.875,34,19326.19727,562
275,-2,1020.195129,7.437819,34217,20955,10669.84863,607,296.0154724,1951216.75,34,19284.77539,562
276,-2,1008.166931,7.4434047,34217,20955,10569.84863,607,296.0170593,1950921.625,34,19243.35547,562
277,-2,1007.775208,7.4576206,34217,20955,10469.84863,607,296.0175476,1949743.375,34,19201.93359,562
278,-2,983.0546875,7.4927464,34242,20955,10069.84863,607,296.0194397,1938797.5,34,19036.24805,562
279,-2,977.1877441,7.4964299,34242,20955,9969.848633,607,296.0198975,1936006.25,34,18994.82617,562
280,-7,965.8053589,7.5015845,34242,20955,9769.848633,607,296.020874,1926966.5,34,18911.98438,562
281,-2,1008.151062,7.450738,34217,20955,10611.26953,607,296.0150146,1964917.75,34,19143.35547,562
282,-2,1007.7948,7.4706712,34217,20955,10511.26953,607,296.0155029,1964541.875,34,19101.93359,562
283,-2,977.2053223,7.4969659,34242,20955,10011.26953,607,296.0178833,1952223.25,34,18894.82617,562
284,-7,971.4562988,7.4986882,34242,20955,9911.269531,607,296.0183716,1948857.5,34,18853.40625,562
285,-7,965.8222046,7.4999809,34242,20955,9811.269531,607,296.0188293,1943023.125,34,18811.98438,562
286,-7,960.3000488,7.5011415,34242,20955,9711.269531,607,296.0193176,1935932.5,34,18770.5625,562
287,-2,1008.137207,7.4670143,34217,20955,10652.69141,607,296.0130005,1977987.75,34,19043.35547,562
288,-2,1007.811951,7.486228,34217,20955,10552.69141,607,296.0134583,1977766.625,34,19001.93359,562
289,-2,1001.43573,7.4963326,34217,20955,10452.69141,607,296.0139465,1976000.375,34,18960.51172,562
290,-2,977.2207031,7.4976444,34242,20955,10052.69141,607,296.0158386,1969034.125,34,18794.82617,562
291,-4,971.4713135,7.4981127,34242,20955,9952.691406,607,296.0163269,1966320.75,34,18753.40625,562
292,-4,965.8369751,7.4984012,34242,20955,9852.691406,607,296.0168152,1959991.625,34,18711.98438,562
293,-4,960.3144531,7.4987507,34242,20955,9752.691406,607,296.0172729,1952263.75,34,18670.5625,562
294,-23,633.3592529,7.5715466,33477,27894,907.1068115,571,296.3453979,4604.216797,33,14611.26953,562
295,-2,1007.826904,7.4970565,34217,20955,10594.1123,607,296.0114441,1990905,34,18901.93359,562
296,-2,1001.45044,7.4971013,34217,20955,10494.1123,607,296.0119019,1989928.625,34,18860.51172,562
297,-2,977.2341309,7.497931,34242,20955,10094.1123,607,296.0138245,1985554.75,34,18694.82617,562
298,-4,971.4844971,7.497931,34242,20955,9994.112305,607,296.0143127,1982804.75,34,18653.40625,562
299,-4,965.8498535,7.497931,34242,20955,9894.112305,607,296.0147705,1976747.625,34,18611.98438,562
300,-4,960.3271484,7.4980507,34242,20976,9794.112305,607,296.0152588,1968883.875,34,18570.5625,562
301,-23,633.3720703,7.5720062,33477,28365,989.9495239,571,296.3421631,3507.277344,33,14511.26953,562
302,-23,629.8375244,7.5721645,33477,28440,948.5281372,571,296.3502808,0,33,14469.84863,562
303,-2,995.2192993,7.497664,35533,20955,10435.53418,607,296.010376,2003398.25,34,18719.0918,562
304,-4,971.4960938,7.497931,35505,20955,10035.53418,607,296.0122681,1999765.375,34,18553.40625,562
305,-4,965.8612671,7.497931,35505,20976,9935.53418,607,296.0127563,1993626.875,34,18511.98438,562
306,-4,960.3383179,7.4979544,35505,20997,9835.53418,607,296.0132141,1985551.25,34,18470.5625,562
307,-4,954.9241333,7.5015402,35505,20997,9735.53418,607,296.0137024,1977100.625,34,18429.14063,562
308,-23,629.8515625,7.5727377,34363,28932,989.9495239,571,296.3470459,0,33,14369.84863,562
309,-2,995.2305298,7.4978786,35533,20955,10476.95508,607,296.0083313,2018034.5,34,18619.0918,562
310,-2,983.124939,7.497931,35505,20955,10276.95508,607,296.0092773,2018405,34,18536.24805,562
311,-4,971.5064087,7.497931,35505,20976,10076.95508,607,296.0102539,2016545.375,34,18453.40625,562
312,-4,965.8713379,7.497931,35505,20997,9976.955078,607,296.0107117,2009998.75,34,18411.98438,562
313,-4,960.3481445,7.497931,35505,21018,9876.955078,607,296.0112,2001685.625,34,18370.5625,562
314,-4,954.9338379,7.5019455,35505,21027,9776.955078,607,296.0116882,1993049.375,34,18329.14063,562
315,-23,629.8654175,7.5733147,34363,29457,1089.949463,571,296.3438416,0,33,14269.84863,562
316,-2,989.1248779,7.497931,35505,20955,10418.37695,607,296.0067749,2032490.125,34,18477.66992,562
317,-2,977.2658691,7.497931,35505,20976,10218.37695,607,296.0077209,2032314.125,34,18394.82617,562
318,-4,965.8803101,7.497931,35505,21027,10018.37695,607,296.0086975,2024401.25,34,18311.98438,562
319,-4,960.3569336,7.497931,35505,21027,9918.376953,607,296.0091858,2016574.125,34,18270.5625,562
320,-4,954.9424438,7.5024557,35505,21027,9818.376953,607,296.0096436,2008066.25,34,18229.14063,562
321,-23,629.8792725,7.5738955,34363,29961,1131.37085,571,296.3406067,3962.914063,33,14169.84863,562
322,-2,989.133606,7.497931,35505,20964,10459.79785,607,296.0047607,2046026.875,34,18377.66992,562
323,-2,983.1430664,7.497931,35505,20985,10359.79785,607,296.0052185,2046211.625,34,18336.24805,562
324,-4,965.8883667,7.497931,35505,21027,10059.79785,607,296.0066528,2038216.125,34,18211.98438,562
325,-4,960.3648071,7.497931,35505,21027,9959.797852,607,296.0071411,2030723.625,34,18170.5625,562
326,-4,886.2637329,7.5031219,35505,21027,9859.797852,607,296.0076294,2022250.875,34,18129.14063,562
327,-4,795.439209,7.5079498,35505,21027,9759.797852,607,296.0081177,2013784.75,34,18087.7207,562
328,-23,629.8930054,7.5744548,34363,30465,1189.949463,571,296.3373718,9909.053711,33,14069.84863,562
329,-2,989.1414185,7.497931,35505,20985,10501.21973,607,296.0027161,2059266.375,34,18277.66992,562
330,-2,983.1506958,7.497931,35505,21006,10401.21973,607,296.0032043,2059645.625,34,18236.24805,562
331,-2,977.2817383,7.497931,35505,21027,10301.21973,607,296.0036621,2059039,34,18194.82617,562
332,-4,971.5311279,7.497931,35505,21027,10201.21973,607,296.0041504,2057579.625,34,18153.40625,562
333,-4,888.4060059,7.4998121,35505,21027,10001.21973,607,296.005127,2044864.25,34,18070.5625,562
334,-4,793.0994263,7.5030422,35505,21027,9901.219727,607,296.0055847,2036022.75,34,18029.14063,562
335,-4,793.0966187,7.5076461,35505,21027,9801.219727,607,296.006073,2027150.75,34,17987.7207,562
336,-23,629.9066772,7.5750041,34363,31011,1200,571,296.334137,15205.75391,33,13969.84863,562
337,-2,977.2885132,7.497931,35505,21027,10342.64063,607,296.0016479,2074610,34,18094.82617,562
338,-4,790.7109985,7.5008988,35505,21027,10042.64063,607,296.0030823,2059396,34,17970.5625,562
339,-4,790.7084351,7.5037127,35505,21027,9942.640625,607,296.0035706,2049788.25,34,17929.14063,562
340,-4,790.7055664,7.5097508,35505,21027,9842.640625,607,296.0040588,2040163,34,17887.7207,562
341,-3,892.8171387,7.4982738,35505,21027,10284.0625,607,296.0000916,2089900.75,34,17953.40625,562
342,-3,788.2700806,7.5011792,35505,21027,10084.0625,607,296.0010681,2074070.375,34,17870.5625,562
343,-3,788.2674561,7.5073614,35505,21027,9984.0625,607,296.0015564,2063863.875,34,17829.14063,562
344,-3,788.2645874,7.5162554,35505,21036,9884.0625,607,296.0020142,2053372,34,17787.7207,562
345,-3,895.0883179,7.4982491,35505,21027,10425.4834,607,295.9975891,2102507.25,34,17894.82617,562
346,-3,785.7821655,7.4989004,35505,21027,10325.4834,607,295.9980774,2101823.5,34,17853.40625,562
347,-3,785.7800293,7.4994259,35505,21036,10225.4834,607,295.9985657,2096605.625,34,17811.98438,562
348,-3,785.7776489,7.505096,35505,21036,10125.4834,607,295.9990234,2088587.75,34,17770.5625,562
349,-3,785.7749634,7.513237,35505,21036,10025.4834,607,295.9995117,2078874.125,34,17729.14063,562
350,-3,785.7720337,7.5227728,35505,21036,9925.483398,607,296,2067993.25,34,17687.7207,562
351,-3,785.7686768,7.5263724,35505,21036,9825.483398,607,296.0004883,2056817.375,34,17646.29883,562
352,-3,783.2386475,7.4982882,35505,21036,10466.9043,607,295.9955444,2115046.75,34,17794.82617,562
353,-3,783.234436,7.5035982,35505,21036,10266.9043,607,295.996521,2110265.5,34,17711.98438,562
354,-3,783.2319946,7.5126023,35505,21036,10166.9043,607,295.9970093,2104023.25,34,17670.5625,562
355,-3,783.2293091,7.5206861,35505,21036,10066.9043,607,295.9974976,2095843.875,34,17629.14063,562
356,-3,783.2262573,7.5256305,35505,21057,9966.904297,607,295.9979553,2085939.625,34,17587.7207,562
357,-3,783.2229004,7.5261068,35505,21057,9866.904297,607,295.9984436,2074842.375,34,17546.29883,562
358,-22,626.4371948,7.5743761,34363,33216,1200,571,296.3295593,11636.54883,33,13528.42676,562
359,-3,783.1516724,7.5178146,36718,21036,10208.32617,607,295.9949646,2120538,34,17570.5625,562
360,-3,783.1430054,7.5233455,36718,21057,10108.32617,607,295.9954529,2113965.75,34,17529.14063,562
361,-3,783.1333008,7.523561,36718,21078,10008.32617,607,295.9959412,2105003.5,34,17487.7207,562
362,-3,783.1224365,7.5239763,36718,21078,9908.326172,607,295.9964294,2093114.625,34,17446.29883,562
363,-3,781.6270752,7.5248837,36714,21099,9808.326172,607,295.9969177,2081473.125,34,17404.87695,562
364,-22,626.4517212,7.5739598,35355,33783,1200,571,296.3263245,12546.37793,33,13428.42676,562
365,-3,781.3781738,7.5197639,36718,21057,10249.74707,607,295.9929504,2137298.25,34,17470.5625,562
366,-3,781.3695679,7.519824,36718,21078,10149.74707,607,295.9934387,2131588.5,34,17429.14063,562
367,-3,781.3598633,7.5199294,36718,21099,10049.74707,607,295.993927,2122027,34,17387.7207,562
368,-3,781.348938,7.5201163,36718,21099,9949.74707,607,295.9943848,2109399.5,34,17346.29883,562
369,-3,779.6181641,7.5209265,36714,21120,9849.74707,607,295.994873,2095916.625,34,17304.87695,562
370,-22,626.4661865,7.573535,35355,34350,1200,571,296.3231201,13361.98242,33,13328.42676,562
371,-3,779.5768433,7.5149527,36718,21099,10191.16895,607,295.991394,2148329.5,34,17329.14063,562
372,-3,779.5680542,7.5149713,36718,21120,10091.16895,607,295.9918823,2137718.5,34,17287.7207,562
373,-3,779.5581055,7.5150032,36718,21120,9991.168945,607,295.9923706,2123909.75,34,17246.29883,562
374,-3,777.791687,7.5155406,36714,21183,9891.168945,607,295.9928589,2108686.5,34,17204.87695,562
375,-3,777.7856445,7.5151587,36714,21246,9791.168945,607,295.9933472,2094162.375,34,17163.45508,562
376,-22,626.4805298,7.5731015,35355,34959,1200,571,296.3198853,14207.87988,33,13228.42676,562
377,-3,777.1121216,7.5092878,36718,21120,10232.58984,607,295.9893799,2161874,34,17229.14063,562
378,-3,777.1053467,7.5092902,36718,21183,10132.58984,607,295.9898682,2151632.75,34,17187.7207,562
379,-3,777.0975952,7.509294,36718,21183,10032.58984,607,295.9903564,2137462.25,34,17146.29883,562
380,-3,777.088623,7.5087953,36714,21246,9932.589844,607,295.9908447,2121135,34,17104.87695,562
381,-3,775.934082,7.5093498,36714,21267,9832.589844,607,295.9913025,2105036.75,34,17063.45508,562
382,-22,626.494812,7.57266,35355,35526,1200,571,296.3166809,15184.52734,33,13128.42676,562
383,-3,774.1366577,7.5034819,36718,21246,10174.01172,607,295.9878235,2165543.5,34,17087.7207,562
384,-3,774.1315918,7.5034857,36718,21246,10074.01172,607,295.9883118,2151664,34,17046.29883,562
385,-3,774.1255493,7.5029869,36714,21267,9974.011719,607,295.9888,2135718.25,34,17004.87695,562
386,-3,772.9507446,7.5035415,36714,21288,9874.011719,607,295.9892883,2120347.25,34,16963.45508,562
387,-3,772.9482422,7.5033593,36714,21309,9774.011719,607,295.9897766,2108392.5,34,16922.03516,562
388,-22,626.5089722,7.5722103,35355,36030,1200,571,296.313446,16390.52734,33,13028.42676,562
389,-3,771.772522,7.4999294,36718,21267,10215.43262,607,295.9858093,2179981.75,34,16987.7207,562
390,-3,771.7687988,7.4985523,36718,21267,10115.43262,607,295.9862976,2166343.5,34,16946.29883,562
391,-3,771.7642212,7.4981709,36714,21288,10015.43262,607,295.9867859,2151147,34,16904.87695,562
392,-3,771.758606,7.4977326,36714,21309,9915.432617,607,295.9872742,2136566.75,34,16863.45508,562
393,-3,771.75177,7.497551,36714,21330,9815.432617,607,295.9877625,2124201.25,34,16822.03516,562
394,-22,626.5230713,7.5717521,35355,36534,1200,571,296.3102112,17921.36719,33,12928.42676,562
395,-22,623.0071411,7.572588,35355,36555,1100,571,296.3187256,5000.43457,33,12887.00586,562
396,-3,767.9432983,7.4944572,36718,21288,10256.85449,607,295.9837952,2193009.75,34,16887.7207,562
397,-3,767.9417114,7.4935389,36718,21309,10156.85449,607,295.9842529,2180601.5,34,16846.29883,562
398,-3,767.9393921,7.4928756,36714,21309,10056.85449,607,295.9847412,2166649.5,34,16804.87695,562
399,-3,767.9362183,7.4919243,36714,21330,9956.854492,607,295.9852295,2152999.5,34,16763.45508,562
400,-3,767.9319458,7.4917426,36714,21351,9856.854492,607,295.9857178,2140703.5,34,16722.03516,562
401,-22,626.5371094,7.5712857,35355,36996,1200,571,296.311676,19852.66211,33,12828.42676,562
402,-22,623.0223999,7.5722504,35355,37038,1100,571,296.3204346,7066.148926,33,12787.00586,562
403,-3,765.1960449,7.4890485,36718,21330,10198.27539,607,295.9822388,2195816,34,16746.29883,562
404,-3,765.1933594,7.4883385,36714,21330,10098.27539,607,295.9827271,2182867.25,34,16704.87695,562
405,-3,765.1896973,7.4861159,36714,21351,9998.275391,607,295.9832153,2169813.5,34,16663.45508,562
406,-3,765.1848755,7.4859338,36714,21351,9898.275391,607,295.9837036,2157609.25,34,16622.03516,562
407,-7,765.1787109,7.4857516,36714,21393,9798.275391,607,295.9841919,2146812.75,34,16580.61328,562
408,-22,626.5510864,7.5716538,35355,37458,1200,571,296.3148193,22243.70117,33,12728.42676,562
409,-22,623.0375366,7.5725756,35355,37500,1100,571,296.3237,9604.196289,33,12687.00586,562
410,-3,763.3828125,7.4847746,36718,21351,10239.69727,607,295.9802246,2212593,34,16646.29883,562
411,-3,762.3737183,7.4842753,36714,21351,10139.69727,607,295.9807129,2200036.5,34,16604.87695,562
412,-3,762.3684082,7.4822087,36714,21351,10039.69727,607,295.9812012,2187103,34,16563.45508,562
413,-3,762.3617554,7.4801254,36714,21393,9939.697266,607,295.9816589,2174767.75,34,16522.03516,562
414,-7,762.3535156,7.4799428,36714,21435,9839.697266,607,295.9821472,2163722.25,34,16480.61328,562
415,-22,623.0526733,7.5731397,35355,37983,1100,571,296.3269653,12685.54688,33,12587.00586,562
416,-3,760.2863159,7.4784627,37640,21351,10281.11816,607,295.9802246,2230660.5,34,16546.29883,562
417,-3,757.227478,7.4767828,37658,21372,10181.11816,607,295.980896,2218005.5,34,16504.87695,562
418,-3,757.2224731,7.4764757,37658,21393,10081.11816,607,295.9815369,2204741.25,34,16463.45508,562
419,-3,757.2161865,7.4743166,37658,21435,9981.118164,607,295.9822083,2192018.75,34,16422.03516,562
420,-7,757.208252,7.4741344,37658,21477,9881.118164,607,295.9828796,2180642.5,34,16380.61328,562
421,-7,757.1983643,7.4739518,37658,21498,9781.118164,607,295.983551,2170829,34,16339.19238,562
422,-22,626.5787354,7.5730987,36248,38466,1200,571,296.321167,28779.79297,33,12528.42676,562
423,-22,623.067688,7.5737133,36248,38529,1100,571,296.3302002,16310.83789,33,12487.00586,562
424,-22,619.5567017,7.5743184,36248,38592,1000,571,296.3392334,4712.513184,33,12445.58398,562
425,-3,754.9874268,7.4721141,37658,21414,10222.54004,607,295.9821472,2235956.5,34,16404.87695,562
426,-3,754.9735107,7.4715905,37658,21435,10122.54004,607,295.9829102,2222260.5,34,16363.45605,562
427,-3,754.9570923,7.4706364,37658,21477,10022.54004,607,295.9836731,2209100.25,34,16322.03418,562
428,-7,754.9376831,7.4705458,37658,21540,9922.540039,607,295.984436,2197421.75,34,16280.61328,562
429,-7,754.131897,7.4704556,37658,21603,9822.540039,607,295.985199,2187441.75,34,16239.19238,562
430,-22,623.0826416,7.574297,36248,39054,1100,571,296.3334351,20443.46094,33,12387.00586,562
431,-22,619.572876,7.5747485,36248,39117,1000,571,296.3425598,8891.197266,33,12345.58398,562
432,-3,749.9802856,7.468019,37658,21456,10263.96094,607,295.983429,2254169,34,16363.45605,562
433,-3,749.9683838,7.4675517,37658,21477,10163.96094,607,295.9842834,2239482.75,34,16263.45605,562
434,-3,749.9543457,7.4677563,37658,21540,10063.96094,607,295.9851379,2225845,34,16222.03418,562
435,-7,749.9378662,7.4676657,37658,21666,9963.960938,607,295.9859924,2214029.25,34,16180.61328,562
436,-7,749.918335,7.4675751,37658,21729,9863.960938,607,295.9868774,2204035.25,34,16139.19238,562
437,-7,749.1129761,7.4674845,37658,21876,9763.960938,607,295.9877319,2195364,34,16097.77051,562
438,-22,623.0584717,7.5748906,36248,39642,1100,571,296.3366699,24954.71875,33,12287.00586,562
439,-22,619.5415039,7.5751886,36248,39726,1000,571,296.3458862,13404.10352,33,12245.58398,562
440,-3,747.0717163,7.464601,37658,21561,10205.38281,607,295.9857178,2255138.25,34,16222.03418,562
441,-3,747.0594482,7.4648757,37658,21666,10105.38281,607,295.9866638,2241998.25,34,16122.03418,562
442,-7,747.0452271,7.4647856,37658,21792,10005.38281,607,295.9876404,2230560.25,34,16080.61328,562
443,-7,747.0286865,7.464695,37658,21918,9905.382813,607,295.9885864,2220784.75,34,16039.19238,562
444,-7,747.0093384,7.4646044,37658,22086,9805.382813,607,295.9895325,2212137.5,34,15997.77051,562
445,-22,622.807251,7.5754938,36248,40230,1141.421387,571,296.3399048,29641.57031,33,12187.00586,562
446,-22,619.2918701,7.5756388,36248,40314,1041.421387,571,296.3491821,18059.52734,33,12145.58398,562
447,-3,745.2111206,7.4619679,37658,21582,10346.80371,607,295.9861145,2284423.75,34,16280.61328,562
448,-3,745.1954346,7.4622126,37658,21687,10246.80371,607,295.9871826,2270782.5,34,16180.61328,562
449,-3,742.6318359,7.4619956,37658,21813,10146.80371,607,295.9882507,2258384.5,34,16080.61328,562
450,-7,742.6309204,7.461905,37658,21981,10046.80371,607,295.9892883,2247525.5,34,15980.61328,562
451,-7,742.6298218,7.4618144,37658,22149,9946.803711,607,295.9903564,2238011.25,34,15939.19238,562
452,-7,742.628479,7.4617243,37658,22380,9846.803711,607,295.991394,2229293.5,34,15897.77051,562
453,-7,742.6269531,7.4645038,37658,22611,9746.803711,607,295.9924622,2220716,34,15856.34961,562
454,-22,622.5559082,7.5761075,36248,40755,1182.842773,571,296.3431396,34302.42578,33,12087.00586,562
455,-22,619.0421753,7.5760984,36248,40818,1082.842773,571,296.3525085,22670.64258,33,12045.58398,562
456,-3,740.99646,7.459115,37658,22002,10188.22559,607,295.9898376,2275902,34,16039.19238,562
457,-7,740.9951172,7.4590249,37658,22212,10088.22559,607,295.9909973,2265456,34,15939.19238,562
458,-7,740.9935913,7.4589343,37658,22443,9988.225586,607,295.992157,2255980,34,15839.19238,562
